date,sku,location,demand,promotion,price
2023-11-26,P0015,S002,105,1,63.65
2023-11-26,P0016,S002,88,0,77.69
2023-11-26,P0017,S002,153,1,19.99
2023-11-26,P0018,S002,99,0,29.63
2023-11-26,P0019,S002,105,1,80.88
2023-11-26,P0020,S002,77,1,111.02
2023-11-26,P0001,S003,104,1,16.41
2023-11-26,P0002,S003,89,0,57.49
2023-11-26,P0003,S003,117,0,101.26
2023-11-26,P0004,S003,108,0,23.88
2023-11-26,P0005,S003,82,0,22.79
2023-11-26,P0006,S003,84,0,37.73
2023-11-26,P0007,S003,75,1,11.31
2023-11-26,P0008,S003,81,0,109.94
2023-11-26,P0009,S003,89,0,52.58
2023-11-26,P0010,S003,48,0,32.64
2023-11-26,P0011,S003,123,1,127.98
2023-11-26,P0012,S003,126,1,93.51
2023-11-26,P0013,S003,87,0,70.11
2023-11-26,P0014,S003,158,0,102.62
2023-11-26,P0015,S003,111,1,80.69
2023-11-26,P0016,S003,120,0,102.93
2023-11-26,P0017,S003,98,1,111.89
2023-11-26,P0018,S003,73,0,133.84
2023-11-26,P0019,S003,158,1,55.73
2023-11-26,P0020,S003,114,1,62.4
2023-11-26,P0001,S004,112,1,9.17
2023-11-26,P0002,S004,53,0,15.55
2023-11-26,P0003,S004,67,0,122.29
2023-11-26,P0004,S004,124,0,61.4
2023-11-26,P0005,S004,66,0,62.28
2023-11-26,P0006,S004,111,0,38.1
2023-11-26,P0007,S004,184,1,31.03
2023-11-26,P0008,S004,49,0,85.07
2023-11-26,P0009,S004,94,0,108.91
2023-11-26,P0010,S004,113,0,27.2
2023-11-26,P0011,S004,112,1,49.8
2023-11-26,P0012,S004,108,1,102.05
2023-11-26,P0013,S004,50,0,17.28
2023-11-26,P0014,S004,54,0,163.78
2023-11-26,P0015,S004,60,1,72.67
2023-11-26,P0016,S004,91,0,118.34
2023-11-26,P0017,S004,142,1,106.65
2023-11-26,P0018,S004,38,0,133.12
2023-11-26,P0019,S004,147,1,63.25
2023-11-26,P0020,S004,84,1,128.37
2023-11-26,P0001,S005,97,1,10.19
2023-11-26,P0002,S005,38,0,33.66
2023-11-26,P0003,S005,118,0,32.55
2023-11-26,P0004,S005,183,0,9.86
2023-11-26,P0005,S005,158,0,18.56
2023-11-26,P0006,S005,112,0,65.53
2023-11-26,P0007,S005,100,1,65.24
2023-11-26,P0008,S005,97,0,62.64
2023-11-26,P0009,S005,122,0,103.6
2023-11-26,P0010,S005,209,0,77.29
2023-11-26,P0011,S005,170,1,79.33
2023-11-26,P0012,S005,93,1,116.06
2023-11-26,P0013,S005,116,0,74.67
2023-11-26,P0014,S005,66,0,160.33
2023-11-26,P0015,S005,110,1,43.94
2023-11-26,P0016,S005,140,0,40.25
2023-11-26,P0017,S005,206,1,48.88
2023-11-26,P0018,S005,86,0,20.0
2023-11-26,P0019,S005,135,1,152.55
2023-11-26,P0020,S005,95,1,27.85
2023-11-27,P0001,S001,88,0,73.78
2023-11-27,P0002,S001,121,0,70.87
2023-11-27,P0003,S001,144,1,50.59
2023-11-27,P0004,S001,126,0,112.95
2023-11-27,P0005,S001,158,0,67.48
2023-11-27,P0006,S001,114,1,34.48
2023-11-27,P0007,S001,80,0,22.12
2023-11-27,P0008,S001,127,0,49.64
2023-11-27,P0009,S001,212,0,130.35
2023-11-27,P0010,S001,112,0,145.42
2023-11-27,P0011,S001,103,0,169.73
2023-11-27,P0012,S001,92,0,81.05
2023-11-27,P0013,S001,133,0,39.43
2023-11-27,P0014,S001,169,0,89.97
2023-11-27,P0015,S001,137,1,13.75
2023-11-27,P0016,S001,108,0,36.03
2023-11-27,P0017,S001,37,0,17.4
2023-11-27,P0018,S001,34,0,43.05
2023-11-27,P0019,S001,167,1,127.5
2023-11-27,P0020,S001,67,1,98.68
2023-11-27,P0001,S002,74,0,74.69
2023-11-27,P0002,S002,110,0,34.82
2023-11-27,P0003,S002,170,1,95.08
2023-11-27,P0004,S002,112,0,39.69
2023-11-27,P0005,S002,142,0,112.69
2023-11-27,P0006,S002,140,1,59.62
2023-11-27,P0007,S002,128,0,28.5
2023-11-27,P0008,S002,198,0,36.15
2023-11-27,P0009,S002,35,0,49.42
2023-11-27,P0010,S002,63,0,74.51
2023-11-27,P0011,S002,82,0,90.16
2023-11-27,P0012,S002,107,0,71.48
2023-11-27,P0013,S002,146,0,24.39
2023-11-27,P0014,S002,47,0,104.86
2023-11-27,P0015,S002,175,1,77.67
2023-11-27,P0016,S002,100,0,90.11
2023-11-27,P0017,S002,113,0,21.14
2023-11-27,P0018,S002,52,0,22.54
2023-11-27,P0019,S002,133,1,73.89
2023-11-27,P0020,S002,66,1,106.96
2023-11-27,P0001,S003,64,0,14.3
2023-11-27,P0002,S003,62,0,49.52
2023-11-27,P0003,S003,130,1,84.21
2023-11-27,P0004,S003,152,0,25.84
2023-11-27,P0005,S003,111,0,23.89
2023-11-27,P0006,S003,95,1,29.45
2023-11-27,P0007,S003,146,0,18.87
2023-11-27,P0008,S003,57,0,95.94
2023-11-27,P0009,S003,109,0,56.21
2023-11-27,P0010,S003,152,0,43.72
2023-11-27,P0011,S003,96,0,117.92
2023-11-27,P0012,S003,70,0,87.35
2023-11-27,P0013,S003,149,0,85.21
2023-11-27,P0014,S003,107,0,97.74
2023-11-27,P0015,S003,136,1,92.84
2023-11-27,P0016,S003,94,0,99.99
2023-11-27,P0017,S003,78,0,123.03
2023-11-27,P0018,S003,71,0,132.77
2023-11-27,P0019,S003,82,1,41.19
2023-11-27,P0020,S003,84,1,56.44
2023-11-27,P0001,S004,106,0,10.24
2023-11-27,P0002,S004,141,0,22.05
2023-11-27,P0003,S004,180,1,154.14
2023-11-27,P0004,S004,53,0,43.41
2023-11-27,P0005,S004,75,0,68.09
2023-11-27,P0006,S004,183,1,37.02
2023-11-27,P0007,S004,105,0,29.39
2023-11-27,P0008,S004,24,0,84.94
2023-11-27,P0009,S004,63,0,108.4
2023-11-27,P0010,S004,116,0,27.48
2023-11-27,P0011,S004,139,0,68.36
2023-11-27,P0012,S004,139,0,132.08
2023-11-27,P0013,S004,133,0,21.79
2023-11-27,P0014,S004,68,0,155.05
2023-11-27,P0015,S004,47,1,78.71
2023-11-27,P0016,S004,97,0,134.41
2023-11-27,P0017,S004,115,0,98.72
2023-11-27,P0018,S004,80,0,173.61
2023-11-27,P0019,S004,151,1,59.87
2023-11-27,P0020,S004,64,1,106.35
2023-11-27,P0001,S005,181,0,13.8
2023-11-27,P0002,S005,117,0,42.25
2023-11-27,P0003,S005,129,1,26.58
2023-11-27,P0004,S005,124,0,7.92
2023-11-27,P0005,S005,236,0,23.76
2023-11-27,P0006,S005,255,1,85.75
2023-11-27,P0007,S005,133,0,91.63
2023-11-27,P0008,S005,140,0,71.59
2023-11-27,P0009,S005,123,0,109.21
2023-11-27,P0010,S005,149,0,66.33
2023-11-27,P0011,S005,45,0,63.78
2023-11-27,P0012,S005,98,0,133.07
2023-11-27,P0013,S005,125,0,81.24
2023-11-27,P0014,S005,116,0,190.39
2023-11-27,P0015,S005,237,1,54.87
2023-11-27,P0016,S005,142,0,38.52
2023-11-27,P0017,S005,78,0,31.97
2023-11-27,P0018,S005,103,0,21.27
2023-11-27,P0019,S005,101,1,129.87
2023-11-27,P0020,S005,40,1,19.94
2023-11-28,P0001,S001,139,0,82.38
2023-11-28,P0002,S001,58,0,54.34
2023-11-28,P0003,S001,41,0,40.57
2023-11-28,P0004,S001,98,1,92.82
2023-11-28,P0005,S001,113,0,62.21
2023-11-28,P0006,S001,78,1,34.69
2023-11-28,P0007,S001,120,0,26.65
2023-11-28,P0008,S001,149,0,50.29
2023-11-28,P0009,S001,180,1,103.11
2023-11-28,P0010,S001,99,0,132.59
2023-11-28,P0011,S001,71,0,152.0
2023-11-28,P0012,S001,117,0,92.52
2023-11-28,P0013,S001,126,0,36.62
2023-11-28,P0014,S001,80,0,65.14
2023-11-28,P0015,S001,70,1,11.64
2023-11-28,P0016,S001,139,0,44.02
2023-11-28,P0017,S001,124,0,26.24
2023-11-28,P0018,S001,118,0,58.38
2023-11-28,P0019,S001,66,0,98.28
2023-11-28,P0020,S001,67,1,86.92
2023-11-28,P0001,S002,42,0,59.5
2023-11-28,P0002,S002,30,0,24.65
2023-11-28,P0003,S002,82,0,72.57
2023-11-28,P0004,S002,134,1,35.41
2023-11-28,P0005,S002,51,0,74.95
2023-11-28,P0006,S002,77,1,49.36
2023-11-28,P0007,S002,74,0,27.95
2023-11-28,P0008,S002,112,0,28.4
2023-11-28,P0009,S002,199,1,62.36
2023-11-28,P0010,S002,101,0,85.21
2023-11-28,P0011,S002,95,0,89.66
2023-11-28,P0012,S002,92,0,64.7
2023-11-28,P0013,S002,94,0,20.73
2023-11-28,P0014,S002,69,0,119.93
2023-11-28,P0015,S002,27,1,44.67
2023-11-28,P0016,S002,82,0,89.17
2023-11-28,P0017,S002,75,0,18.62
2023-11-28,P0018,S002,87,0,25.75
2023-11-28,P0019,S002,79,0,87.13
2023-11-28,P0020,S002,38,1,90.06
2023-11-28,P0001,S003,66,0,15.98
2023-11-28,P0002,S003,100,0,56.66
2023-11-28,P0003,S003,101,0,82.27
2023-11-28,P0004,S003,121,1,19.65
2023-11-28,P0005,S003,95,0,23.84
2023-11-28,P0006,S003,115,1,31.42
2023-11-28,P0007,S003,108,0,16.01
2023-11-28,P0008,S003,77,0,114.44
2023-11-28,P0009,S003,172,1,63.95
2023-11-28,P0010,S003,131,0,41.15
2023-11-28,P0011,S003,92,0,122.38
2023-11-28,P0012,S003,52,0,81.71
2023-11-28,P0013,S003,117,0,77.32
2023-11-28,P0014,S003,147,0,110.55
2023-11-28,P0015,S003,156,1,93.37
2023-11-28,P0016,S003,97,0,95.93
2023-11-28,P0017,S003,74,0,115.38
2023-11-28,P0018,S003,67,0,138.17
2023-11-28,P0019,S003,176,0,65.66
2023-11-28,P0020,S003,110,1,65.55
2023-11-28,P0001,S004,74,0,9.72
2023-11-28,P0002,S004,90,0,17.78
2023-11-28,P0003,S004,61,0,132.82
2023-11-28,P0004,S004,215,1,63.3
2023-11-28,P0005,S004,108,0,72.19
2023-11-28,P0006,S004,188,1,42.49
2023-11-28,P0007,S004,113,0,28.63
2023-11-28,P0008,S004,49,0,85.01
2023-11-28,P0009,S004,151,1,102.63
2023-11-28,P0010,S004,144,0,29.91
2023-11-28,P0011,S004,118,0,57.74
2023-11-28,P0012,S004,108,0,113.7
2023-11-28,P0013,S004,89,0,19.94
2023-11-28,P0014,S004,104,0,167.11
2023-11-28,P0015,S004,113,1,99.4
2023-11-28,P0016,S004,61,0,118.09
2023-11-28,P0017,S004,133,0,115.31
2023-11-28,P0018,S004,85,0,167.68
2023-11-28,P0019,S004,94,0,56.78
2023-11-28,P0020,S004,59,1,99.0
2023-11-28,P0001,S005,82,0,11.39
2023-11-28,P0002,S005,92,0,41.02
2023-11-28,P0003,S005,113,0,32.03
2023-11-28,P0004,S005,157,1,7.26
2023-11-28,P0005,S005,128,0,17.96
2023-11-28,P0006,S005,85,1,51.01
2023-11-28,P0007,S005,86,0,74.65
2023-11-28,P0008,S005,88,0,60.81
2023-11-28,P0009,S005,119,1,82.02
2023-11-28,P0010,S005,52,0,47.93
2023-11-28,P0011,S005,73,0,74.48
2023-11-28,P0012,S005,55,0,126.8
2023-11-28,P0013,S005,122,0,80.36
2023-11-28,P0014,S005,84,0,171.25
2023-11-28,P0015,S005,102,1,40.6
2023-11-28,P0016,S005,79,0,31.42
2023-11-28,P0017,S005,120,0,40.73
2023-11-28,P0018,S005,122,0,23.72
2023-11-28,P0019,S005,47,0,125.51
2023-11-28,P0020,S005,75,1,24.29
2023-11-29,P0001,S001,148,0,89.0
2023-11-29,P0002,S001,62,0,55.26
2023-11-29,P0003,S001,103,0,53.58
2023-11-29,P0004,S001,122,0,117.73
2023-11-29,P0005,S001,78,0,52.49
2023-11-29,P0006,S001,98,0,43.69
2023-11-29,P0007,S001,113,0,23.48
2023-11-29,P0008,S001,97,0,42.86
2023-11-29,P0009,S001,46,0,74.71
2023-11-29,P0010,S001,113,0,153.59
2023-11-29,P0011,S001,105,0,180.18
2023-11-29,P0012,S001,137,0,93.47
2023-11-29,P0013,S001,94,0,33.11
2023-11-29,P0014,S001,65,0,64.93
2023-11-29,P0015,S001,128,0,16.07
2023-11-29,P0016,S001,117,0,39.19
2023-11-29,P0017,S001,99,0,20.76
2023-11-29,P0018,S001,112,0,57.22
2023-11-29,P0019,S001,139,0,131.8
2023-11-29,P0020,S001,89,0,125.45
2023-11-29,P0001,S002,112,0,84.83
2023-11-29,P0002,S002,133,0,39.32
2023-11-29,P0003,S002,124,0,83.31
2023-11-29,P0004,S002,74,0,34.92
2023-11-29,P0005,S002,85,0,84.9
2023-11-29,P0006,S002,69,0,53.89
2023-11-29,P0007,S002,88,0,27.82
2023-11-29,P0008,S002,113,0,27.03
2023-11-29,P0009,S002,84,0,59.43
2023-11-29,P0010,S002,61,0,73.75
2023-11-29,P0011,S002,113,0,94.76
2023-11-29,P0012,S002,124,0,75.5
2023-11-29,P0013,S002,64,0,20.71
2023-11-29,P0014,S002,65,0,106.42
2023-11-29,P0015,S002,114,0,72.95
2023-11-29,P0016,S002,74,0,73.99
2023-11-29,P0017,S002,82,0,21.11
2023-11-29,P0018,S002,59,0,25.78
2023-11-29,P0019,S002,52,0,71.09
2023-11-29,P0020,S002,71,0,115.06
2023-11-29,P0001,S003,80,0,15.98
2023-11-29,P0002,S003,148,0,65.5
2023-11-29,P0003,S003,137,0,91.89
2023-11-29,P0004,S003,128,0,24.12
2023-11-29,P0005,S003,98,0,20.6
2023-11-29,P0006,S003,126,0,43.33
2023-11-29,P0007,S003,149,0,18.11
2023-11-29,P0008,S003,89,0,113.35
2023-11-29,P0009,S003,204,0,65.95
2023-11-29,P0010,S003,125,0,40.38
2023-11-29,P0011,S003,142,0,128.74
2023-11-29,P0012,S003,102,0,102.88
2023-11-29,P0013,S003,126,0,79.53
2023-11-29,P0014,S003,127,0,93.8
2023-11-29,P0015,S003,80,0,97.07
2023-11-29,P0016,S003,184,0,123.42
2023-11-29,P0017,S003,84,0,125.56
2023-11-29,P0018,S003,117,0,155.01
2023-11-29,P0019,S003,122,0,62.64
2023-11-29,P0020,S003,95,0,74.32
2023-11-29,P0001,S004,58,0,9.64
2023-11-29,P0002,S004,101,0,18.45
2023-11-29,P0003,S004,140,0,181.41
2023-11-29,P0004,S004,134,0,54.18
2023-11-29,P0005,S004,168,0,81.67
2023-11-29,P0006,S004,161,0,44.2
2023-11-29,P0007,S004,204,0,38.82
2023-11-29,P0008,S004,123,0,109.66
2023-11-29,P0009,S004,55,0,99.83
2023-11-29,P0010,S004,133,0,27.41
2023-11-29,P0011,S004,129,0,62.8
2023-11-29,P0012,S004,145,0,141.47
2023-11-29,P0013,S004,155,0,24.46
2023-11-29,P0014,S004,25,0,138.28
2023-11-29,P0015,S004,85,0,100.67
2023-11-29,P0016,S004,81,0,127.24
2023-11-29,P0017,S004,61,0,90.76
2023-11-29,P0018,S004,25,0,126.13
2023-11-29,P0019,S004,86,0,55.19
2023-11-29,P0020,S004,57,0,129.44
2023-11-29,P0001,S005,125,0,12.39
2023-11-29,P0002,S005,86,0,36.28
2023-11-29,P0003,S005,89,0,29.69
2023-11-29,P0004,S005,120,0,7.43
2023-11-29,P0005,S005,96,0,15.39
2023-11-29,P0006,S005,223,0,80.01
2023-11-29,P0007,S005,130,0,95.76
2023-11-29,P0008,S005,101,0,60.17
2023-11-29,P0009,S005,129,0,100.55
2023-11-29,P0010,S005,108,0,65.08
2023-11-29,P0011,S005,126,0,93.31
2023-11-29,P0012,S005,111,0,153.72
2023-11-29,P0013,S005,118,0,79.36
2023-11-29,P0014,S005,76,0,175.48
2023-11-29,P0015,S005,158,0,63.22
2023-11-29,P0016,S005,66,0,28.45
2023-11-29,P0017,S005,95,0,33.84
2023-11-29,P0018,S005,103,0,21.16
2023-11-29,P0019,S005,70,0,123.61
2023-11-29,P0020,S005,65,0,27.86
2023-11-30,P0001,S001,99,0,72.7
2023-11-30,P0002,S001,165,0,80.57
2023-11-30,P0003,S001,135,0,56.13
2023-11-30,P0004,S001,125,0,112.49
2023-11-30,P0005,S001,146,0,72.24
2023-11-30,P0006,S001,75,0,38.36
2023-11-30,P0007,S001,89,0,21.66
2023-11-30,P0008,S001,113,0,45.08
2023-11-30,P0009,S001,154,0,101.23
2023-11-30,P0010,S001,65,0,117.92
2023-11-30,P0011,S001,101,0,168.47
2023-11-30,P0012,S001,117,0,88.05
2023-11-30,P0013,S001,73,0,30.84
2023-11-30,P0014,S001,122,0,78.66
2023-11-30,P0015,S001,47,0,12.12
2023-11-30,P0016,S001,87,0,39.3
2023-11-30,P0017,S001,144,0,23.83
2023-11-30,P0018,S001,89,0,58.94
2023-11-30,P0019,S001,71,0,111.32
2023-11-30,P0020,S001,56,0,111.29
2023-11-30,P0001,S002,116,0,77.38
2023-11-30,P0002,S002,72,0,30.61
2023-11-30,P0003,S002,91,0,75.23
2023-11-30,P0004,S002,39,0,33.93
2023-11-30,P0005,S002,143,0,96.73
2023-11-30,P0006,S002,73,0,60.82
2023-11-30,P0007,S002,71,0,24.86
2023-11-30,P0008,S002,163,0,31.35
2023-11-30,P0009,S002,61,0,52.09
2023-11-30,P0010,S002,99,0,89.05
2023-11-30,P0011,S002,64,0,84.59
2023-11-30,P0012,S002,51,0,58.74
2023-11-30,P0013,S002,154,0,23.63
2023-11-30,P0014,S002,70,0,114.39
2023-11-30,P0015,S002,69,0,59.45
2023-11-30,P0016,S002,107,0,92.13
2023-11-30,P0017,S002,84,0,20.22
2023-11-30,P0018,S002,98,0,26.68
2023-11-30,P0019,S002,95,0,87.56
2023-11-30,P0020,S002,71,0,128.14
2023-11-30,P0001,S003,122,0,17.35
2023-11-30,P0002,S003,77,0,52.4
2023-11-30,P0003,S003,74,0,79.03
2023-11-30,P0004,S003,19,0,17.09
2023-11-30,P0005,S003,133,0,24.25
2023-11-30,P0006,S003,102,0,40.14
2023-11-30,P0007,S003,137,0,18.41
2023-11-30,P0008,S003,115,0,129.62
2023-11-30,P0009,S003,91,0,55.76
2023-11-30,P0010,S003,85,0,33.74
2023-11-30,P0011,S003,140,0,134.88
2023-11-30,P0012,S003,84,0,96.67
2023-11-30,P0013,S003,134,0,77.42
2023-11-30,P0014,S003,120,0,107.2
2023-11-30,P0015,S003,144,0,112.84
2023-11-30,P0016,S003,93,0,104.9
2023-11-30,P0017,S003,60,0,109.46
2023-11-30,P0018,S003,62,0,128.76
2023-11-30,P0019,S003,80,0,46.74
2023-11-30,P0020,S003,116,0,79.36
2023-11-30,P0001,S004,108,0,11.46
2023-11-30,P0002,S004,123,0,19.76
2023-11-30,P0003,S004,82,0,143.45
2023-11-30,P0004,S004,152,0,63.28
2023-11-30,P0005,S004,110,0,76.59
2023-11-30,P0006,S004,121,0,37.34
2023-11-30,P0007,S004,116,0,28.81
2023-11-30,P0008,S004,65,0,100.38
2023-11-30,P0009,S004,126,0,127.19
2023-11-30,P0010,S004,112,0,24.42
2023-11-30,P0011,S004,62,0,53.05
2023-11-30,P0012,S004,110,0,114.58
2023-11-30,P0013,S004,173,0,23.1
2023-11-30,P0014,S004,97,0,171.52
2023-11-30,P0015,S004,60,0,87.29
2023-11-30,P0016,S004,42,0,104.5
2023-11-30,P0017,S004,71,0,89.57
2023-11-30,P0018,S004,90,0,161.47
2023-11-30,P0019,S004,91,0,59.09
2023-11-30,P0020,S004,76,0,125.07
2023-11-30,P0001,S005,101,0,12.14
2023-11-30,P0002,S005,120,0,44.99
2023-11-30,P0003,S005,148,0,35.64
2023-11-30,P0004,S005,98,0,7.7
2023-11-30,P0005,S005,115,0,16.37
2023-11-30,P0006,S005,146,0,62.01
2023-11-30,P0007,S005,62,0,68.8
2023-11-30,P0008,S005,79,0,52.95
2023-11-30,P0009,S005,111,0,95.13
2023-11-30,P0010,S005,78,0,53.03
2023-11-30,P0011,S005,124,0,88.33
2023-11-30,P0012,S005,119,0,134.97
2023-11-30,P0013,S005,161,0,80.9
2023-11-30,P0014,S005,95,0,187.02
2023-11-30,P0015,S005,95,0,47.09
2023-11-30,P0016,S005,74,0,29.33
2023-11-30,P0017,S005,112,0,41.91
2023-11-30,P0018,S005,87,0,21.16
2023-11-30,P0019,S005,56,0,130.32
2023-11-30,P0020,S005,70,0,28.35
2023-12-01,P0001,S001,109,0,79.16
2023-12-01,P0002,S001,156,1,58.96
2023-12-01,P0003,S001,227,1,63.42
2023-12-01,P0004,S001,90,1,84.02
2023-12-01,P0005,S001,150,1,59.03
2023-12-01,P0006,S001,69,0,37.55
2023-12-01,P0007,S001,141,0,25.54
2023-12-01,P0008,S001,43,0,35.08
2023-12-01,P0009,S001,152,1,95.58
2023-12-01,P0010,S001,88,0,134.51
2023-12-01,P0011,S001,151,1,186.15
2023-12-01,P0012,S001,67,0,70.7
2023-12-01,P0013,S001,65,1,23.94
2023-12-01,P0014,S001,105,0,74.56
2023-12-01,P0015,S001,82,0,14.56
2023-12-01,P0016,S001,145,1,35.38
2023-12-01,P0017,S001,101,0,21.97
2023-12-01,P0018,S001,180,0,81.27
2023-12-01,P0019,S001,91,0,125.9
2023-12-01,P0020,S001,98,0,122.33
2023-12-01,P0001,S002,121,0,91.79
2023-12-01,P0002,S002,107,1,27.23
2023-12-01,P0003,S002,121,1,74.18
2023-12-01,P0004,S002,168,1,41.54
2023-12-01,P0005,S002,119,1,84.12
2023-12-01,P0006,S002,124,0,71.9
2023-12-01,P0007,S002,50,0,23.0
2023-12-01,P0008,S002,85,0,23.42
2023-12-01,P0009,S002,118,1,52.5
2023-12-01,P0010,S002,124,0,101.59
2023-12-01,P0011,S002,130,1,89.56
2023-12-01,P0012,S002,110,0,68.74
2023-12-01,P0013,S002,177,1,23.53
2023-12-01,P0014,S002,99,0,126.57
2023-12-01,P0015,S002,149,0,80.89
2023-12-01,P0016,S002,149,1,93.51
2023-12-01,P0017,S002,108,0,23.05
2023-12-01,P0018,S002,68,0,26.64
2023-12-01,P0019,S002,145,0,102.11
2023-12-01,P0020,S002,58,0,122.1
2023-12-01,P0001,S003,156,0,19.24
2023-12-01,P0002,S003,133,1,56.19
2023-12-01,P0003,S003,155,1,96.05
2023-12-01,P0004,S003,181,1,24.81
2023-12-01,P0005,S003,162,1,24.85
2023-12-01,P0006,S003,118,0,37.99
2023-12-01,P0007,S003,72,0,15.67
2023-12-01,P0008,S003,71,0,106.2
2023-12-01,P0009,S003,83,1,43.76
2023-12-01,P0010,S003,161,0,44.89
2023-12-01,P0011,S003,199,1,141.57
2023-12-01,P0012,S003,95,0,105.92
2023-12-01,P0013,S003,160,1,73.89
2023-12-01,P0014,S003,149,0,110.99
2023-12-01,P0015,S003,108,0,106.67
2023-12-01,P0016,S003,176,1,113.75
2023-12-01,P0017,S003,22,0,93.41
2023-12-01,P0018,S003,36,0,109.77
2023-12-01,P0019,S003,108,0,57.04
2023-12-01,P0020,S003,144,0,86.4
2023-12-01,P0001,S004,69,0,9.51
2023-12-01,P0002,S004,149,1,18.96
2023-12-01,P0003,S004,96,1,135.4
2023-12-01,P0004,S004,143,1,52.02
2023-12-01,P0005,S004,124,1,71.54
2023-12-01,P0006,S004,55,0,28.2
2023-12-01,P0007,S004,41,0,23.31
2023-12-01,P0008,S004,94,0,94.84
2023-12-01,P0009,S004,52,1,83.94
2023-12-01,P0010,S004,46,0,20.45
2023-12-01,P0011,S004,206,1,77.32
2023-12-01,P0012,S004,108,0,126.36
2023-12-01,P0013,S004,112,1,17.19
2023-12-01,P0014,S004,62,0,144.15
2023-12-01,P0015,S004,61,0,87.48
2023-12-01,P0016,S004,65,1,85.61
2023-12-01,P0017,S004,112,0,97.39
2023-12-01,P0018,S004,70,0,142.88
2023-12-01,P0019,S004,105,0,58.84
2023-12-01,P0020,S004,60,0,124.31
2023-12-01,P0001,S005,161,0,14.53
2023-12-01,P0002,S005,142,1,38.36
2023-12-01,P0003,S005,192,1,35.84
2023-12-01,P0004,S005,115,1,6.42
2023-12-01,P0005,S005,123,1,13.94
2023-12-01,P0006,S005,174,0,70.75
2023-12-01,P0007,S005,102,0,78.89
2023-12-01,P0008,S005,165,0,72.74
2023-12-01,P0009,S005,275,1,127.86
2023-12-01,P0010,S005,191,0,82.21
2023-12-01,P0011,S005,51,1,51.4
2023-12-01,P0012,S005,72,0,134.9
2023-12-01,P0013,S005,160,1,76.26
2023-12-01,P0014,S005,35,0,149.63
2023-12-01,P0015,S005,135,0,53.24
2023-12-01,P0016,S005,156,1,33.31
2023-12-01,P0017,S005,156,0,42.93
2023-12-01,P0018,S005,144,0,22.83
2023-12-01,P0019,S005,83,0,136.22
2023-12-01,P0020,S005,35,0,23.41
2023-12-02,P0001,S001,160,1,74.29
2023-12-02,P0002,S001,83,0,59.27
2023-12-02,P0003,S001,209,1,67.89
2023-12-02,P0004,S001,114,0,115.05
2023-12-02,P0005,S001,118,0,56.79
2023-12-02,P0006,S001,138,0,47.0
2023-12-02,P0007,S001,213,1,27.4
2023-12-02,P0008,S001,89,0,43.95
2023-12-02,P0009,S001,204,0,115.61
2023-12-02,P0010,S001,119,0,148.58
2023-12-02,P0011,S001,78,0,155.8
2023-12-02,P0012,S001,137,1,84.12
2023-12-02,P0013,S001,161,1,34.19
2023-12-02,P0014,S001,83,0,72.83
2023-12-02,P0015,S001,155,1,15.44
2023-12-02,P0016,S001,85,0,39.05
2023-12-02,P0017,S001,48,0,20.22
2023-12-02,P0018,S001,115,1,54.02
2023-12-02,P0019,S001,106,1,118.86
2023-12-02,P0020,S001,140,1,116.16
2023-12-02,P0001,S002,151,1,80.14
2023-12-02,P0002,S002,143,0,36.38
2023-12-02,P0003,S002,179,1,86.57
2023-12-02,P0004,S002,54,0,34.18
2023-12-02,P0005,S002,97,0,93.15
2023-12-02,P0006,S002,161,0,80.1
2023-12-02,P0007,S002,149,1,30.08
2023-12-02,P0008,S002,127,0,26.84
2023-12-02,P0009,S002,143,0,71.7
2023-12-02,P0010,S002,164,0,102.9
2023-12-02,P0011,S002,141,0,103.34
2023-12-02,P0012,S002,107,1,60.87
2023-12-02,P0013,S002,74,1,18.41
2023-12-02,P0014,S002,42,0,97.33
2023-12-02,P0015,S002,147,1,76.12
2023-12-02,P0016,S002,94,0,88.08
2023-12-02,P0017,S002,55,0,16.34
2023-12-02,P0018,S002,161,1,32.16
2023-12-02,P0019,S002,119,1,89.38
2023-12-02,P0020,S002,90,1,115.24
2023-12-02,P0001,S003,177,1,16.91
2023-12-02,P0002,S003,126,0,58.5
2023-12-02,P0003,S003,209,1,110.45
2023-12-02,P0004,S003,141,0,26.38
2023-12-02,P0005,S003,162,0,27.7
2023-12-02,P0006,S003,60,0,31.18
2023-12-02,P0007,S003,102,1,15.64
2023-12-02,P0008,S003,128,0,121.46
2023-12-02,P0009,S003,94,0,50.63
2023-12-02,P0010,S003,100,0,37.46
2023-12-02,P0011,S003,105,0,127.71
2023-12-02,P0012,S003,165,1,110.12
2023-12-02,P0013,S003,114,1,57.59
2023-12-02,P0014,S003,136,0,96.35
2023-12-02,P0015,S003,110,1,80.56
2023-12-02,P0016,S003,173,0,119.99
2023-12-02,P0017,S003,51,0,111.52
2023-12-02,P0018,S003,90,1,127.32
2023-12-02,P0019,S003,221,1,69.5
2023-12-02,P0020,S003,146,1,65.07
2023-12-02,P0001,S004,30,1,8.15
2023-12-02,P0002,S004,85,0,17.47
2023-12-02,P0003,S004,34,1,107.11
2023-12-02,P0004,S004,98,0,48.35
2023-12-02,P0005,S004,92,0,72.22
2023-12-02,P0006,S004,154,0,43.28
2023-12-02,P0007,S004,147,1,26.35
2023-12-02,P0008,S004,72,0,97.72
2023-12-02,P0009,S004,124,0,120.18
